Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
1989346,CAFE CON LECHE D'  NOCHE,CAFE CON LECHE & D' NOCHE,2004043,Restaurant,Risk 1 (High),2710-2714 N MILWAUKEE AVE ,CHICAGO,IL,60647,2/17/2017,Complaint,Fail,"3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: POTENTIALLY HAZARDOUS FOODS AT IMPROPER TEMPERATURE INSIDE 1DOOR FRONT BAR COOLER OBSERVED FRESH CUT FRUIT ON A CUP AND FLAN WITH INTERNAL TEMPERATURE RANGING FROM 58.4 TO 62. ALSO OBSERVED BOTLES OF GREEN AND RED SAUCE  AT TEMPERATURE RANGING FROM 58.8F TO 61.7F INSIDE 1DOOR SMALL REFRIGERATOR LOCATED NEXT TO DUMP SINK IN FRONT SERVING AREA.MANAGER IMMEDIATELY AND VOLUNTARILY DISCARDED FOOD ITEMS APPROXIMATELY 5LBS VALUE OF $115.
CRITICAL VIOLATION 7-38-005(A). | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED REAR EXIT KITCHEN DOOR NOT RODENT PROOF DOOR HAS APPROXIMATELY ONE INCH OPENING ON BOTTOM DOOR. MUST MAKE DOOR TIGHT FITTING TO PREVENT RODENT ENTRY. SERIUS VIOLATIONS 7-38-020. | 24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: OBSERVED 3-COMPARTMENT SINK IN BASEMENT FOOD PREP AREA NOT MAINTAINED.OBSERVED BROKEN FAUCET BASE AT 3-COMPARTMENT SINK. INSTRUCTED TO REPAIR AND MAINTAIN. SERIOUS VIOLATIONS 7-38-030. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: OBSERVED READY TO EAT FOOD ITEM INSIDE WALK-IN COOLER NOT LABEL. MUST LABEL AND MAINTAIN. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED RUSTY FOOD STORAGE SHELVING IN BASEMENT FOOD PREP AREA. MUST REPAINT OR REPLACE. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED GREASE BUILD-UP ON VENTILATION HOOD AND FILTERS. MUST CLEAN AND MAINTAIN.
OBSERVED DIRT AND FOOD DEBRIS ON FOOD STORAGE SHELVING IN BASEMENT PREP AREA AND INSIDE WALK-IN COOLER. MUST CLEAN AND MAINTAIN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED DIRT AND DEBRIS ON FLOOR UNDER AROUND AND BEHIND HEAVY REFRIGERATION UNITS IN BASEMENT FOOD PREP AREA. MUST CLEAN AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED GREASE AND DIRT ON CEILING ABOVE PREP TABLES IN KITCHEN FOOD PREP AREA AND BASEMENT ABOVE 3-COMPARTMENT SINK. MUST CLEAN AND MAINTAIN. | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: MUST MAKE EMPLOYEE BATHROOM DOOR SELF CLOSING. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED SMALL LEAKING AT THE FRONT EXPOSED HAND WASHING SINK PIPE. MUST REPAIR AND MAINTAIN.
STOPPERS NEEDED AT THE 3-COMPARTMENT SINK LOCATED IN BASEMENT. MUST PROVIDE AND MAINTAIN. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: VISIBLE AND WORKING THERMOMETER NEEDED INSIDE  1DOOR MILK COOLER AT THE FRONT BAR AREA AND INSIDE WALK-IN COOLER IN BASEMENT. MUST REPAIR AND MAINTAIN. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: MUST ELEVATE ITEMS IN BASEMET 6INCHES OFF FLOOR /WALL FOR THE EASE O CLEANING AND PEST MONITORING.",41.93039231,-87.70980518,"(41.930392307909585, -87.70980517549702)"
1989345,CAPO'S,CAPO'S,2511569,Restaurant,Risk 2 (Medium),1147 W GRAND AVE ,CHICAGO,IL,60642,2/17/2017,License,Pass,,41.89098034,-87.65645936,"(41.89098034174263, -87.65645936254593)"
1989341,Burke,Burke,22411,School,Risk 1 (High),5356 S DR MARTIN LUTHER KING JR DR ,CHICAGO,IL,60615,2/17/2017,Canvass Re-Inspection,Pass,"13. NO EVIDENCE OF RODENT OR INSECT INFESTATION, NO BIRDS, TURTLES OR OTHER ANIMALS - Comments: MICE DROPPINGS REMOVED IN CLASSROOM, OFFICE, AND TEACHER LOUNGE AREAS. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: EQUIPMENT CLEANED IN CLASSROOM AREAS. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOORS CLEANED IN PREP, CLASSROOM AND STORAGE AREAS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: SEAL ALL OPENINGS IN WALLS AND CEILINGS, AROUND PIPE FITTINGS AND ELECTRICAL OUTLETS, ALONG BASEBOARDS, MOLDING, ETC IN ALL AREAS. SEAL ALL OPENINGS ON EXTERIOR OF BUILDING. REPLACE ALL WORN DOOR SWEEPS. 
 | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: PROVIDE ADEQUATE LIGHTING IN WALK-IN COOLER. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: REPAIR ALL TIMED FAUCETS IN WASHROOMS(WATER MUST RUN CONTINUOUSLY FOR AT LEAST 15 SECONDS BEFORE REACTIVATING FAUCET). PROVIDE HOT/TEMPERED WATER AT LEFT SINK IN WASHROOM NEAR PRE-K CLASSROOM 103. 
 | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: EQUIPMENT STORED OFF FLOOR AND AWAY FROM WALLS AND PRE-K CLOSETS ORGANIZED.",41.79679285,-87.61617809,"(41.79679284535837, -87.61617809193172)"
1989342,"SMART FROM THE START ,LLC","SMART FROM THE START ,LLC",2216095,Daycare Combo 1586,Risk 1 (High),1935-39 W 79TH ST ,CHICAGO,IL,60620,2/17/2017,License,Fail,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: REFRIGERATOR IN KITCHEN FOOD PREP AREA NOT MAINTAINING ADEQUATE TEMPERATURE. AIR TEMPERATURE RECORDED AT 45.9F-50.1F. COOLER ALSO FOUND RUNNING VERY HARD WITH A LOU NOISE COMING FROM THE BACK MOTOR AREA. MUST HAVE UNIT SERVICED. CRITICAL VIOLATION 7-38-005(A). | 3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: MILK-45.6F, 45.9F, CUT LEAFY GREENS-45.3F - ALL POTENTIALLY HAZARDOUS FOODS MUST BE STORED AND/OR HELD AT 40 DERGEES OR BELOW UNTIL SERVED. ALL PRODUCTS FOUND AT IMPROPER TEMPERATURES MUST BE DISCARDED. CRITICAL VIOLATION. CRITICAL VIOLATION 7-38-005(A). | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: NO CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE POSTED OR PROVIDED FOR KITCHEN MGR ON DUTY AT TIME OF THIS INVESTIGATION. | 22. DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK - Comments: NO CHEMICAL TEST KIT ON PREMISE WHICH IS REQUIRED FOR USE DURING THE DISH WASHING PROCESS. SERIOUS VIOLATION 7-38-030. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN THE INTERIORS OF THE STORAGE CABINETS AND SHELVES THROUGHOUT THE KITCHEN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: DETAIL CLEAN FLOORS THROUGHOUT(INCLUDING ALL SECTIONS OF THE BASEMENT) ALONG THE BASES OF THE WALLS, IN CORNERS, UNDERNEATH AND BEHIND ALL HEAVY EQUIPMENT WHERE DIRT, DUST, AND DEBRIS ARE PRESENT. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: RE-PAINT SECTION OF CEILING THAT HAS BEEN REPAIRED IN THE NURSERY. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: MUST PROPERLY ORGANIZE ALL ARTICLES STORED IN THE BASEMENT ELEVATED 6 INCHES OFF THE FLOORS.",41.75013325,-87.67219698,"(41.7501332458545, -87.67219698136991)"
1989336,QUESADILLA MONARCA,QUESADILLA MONARCA,2373782,Restaurant,Risk 1 (High),3645 1/2 W 83RD PL ,CHICAGO,IL,60652,2/17/2017,Canvass,Fail,"11. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED - Comments: EXPOSED HANDSINK IN FRONT PREP AREA WITHOUT COLD RUNNING WATER UNDER CITY PRESSURE. EXPOSED HANDSINK IN DISHWASHING AREA IN POOR REPAIR, PIPE DISCONNECTED FROM UNDERNEATH, AND SINK BASIN FILLED WITH EQUIPMENT. INSTD TO REPAIR SINKS, HAVE COLD/HOT RUNNING WATER UNDER CITY PRESSURE, FREE OF LEAKS, AND BASINS CLEAR/EMPTY. CRITICAL VIOLATION 7-38-030. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: EXTREME CLUTTER IN REAR DISHWASHING/STORAGE AREA. INSTD TO REMOVE ANY UNNECESSARY ARTICLES AND ORGANIZE. ELEVATE ALL STOCK 6 INCHES. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: SEAL/PAINT RAW WOOD DOOR FRAME LEADING TO REAR OF PREP AREA. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: MISSING METAL STEM THERMOMETER FOR FOOD HANDLERS. PROVIDE SAME. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: FOOD HANDLER REQUIREMENTS NOT MET. INSTD TO PROVIDE MINIMUM REQUIREMENTS (RECORDS, LOGS).",41.74128282,-87.71382962,"(41.74128282135388, -87.71382961609703)"
1989333,63RD AND DREXEL MOBIL,63RD AND DREXEL MOBIL/GREAT STEAK,1817156,Restaurant,Risk 2 (Medium),850 E 63RD ST ,CHICAGO,IL,60637,2/17/2017,Complaint,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOOR IN WALK-IN COOLER UNDER SHELVES, CLEAN FLOOR DRAINS IN PREP AREA BEHIND AND UNDER EQUIPMENT. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: THE VENTS IN THE HOODED SYSTEM ABOVE THE COOKING EQUIPMENT NEED CLEANING.  
THE FAN COVERS IN THE WALK-IN COOLER HAVE LIGHT DUST ON THEM; CLEAN TO REMOVE DUST OBSERVED.",41.78054757,-87.60393831,"(41.780547573927414, -87.60393831024643)"
1989332,MAGGIE GYROS,MAGGIE GYROS,2137285,Restaurant,Risk 2 (Medium),5458 S HALSTED ST ,CHICAGO,IL,60609,2/17/2017,Complaint Re-Inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: MICE DROPPINGS REMOVED IN PREP AND STORAGE AREAS. | 22. DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK - Comments: CHEMICAL TEST KIT PROVIDED. | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: PREVIOUS MINOR VIOLATIONS CORRECTED. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: EQUIPMENT CLEANED. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOORS CLEANED. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: WALLS CLEANED AND PAINTED. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: UNUSED EQUIPMENT REMOVED. | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: SCOOPS PROVIDED FOR DISPENSING SUGAR. | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: SINGLE SERVICE ARTICLES INVERTED.",41.79439796,-87.64530953,"(41.79439796089136, -87.64530952546774)"
1989328,CREAMERIA LA ORDENA #2,CREAMERIA LA ORDENA #2,2303690,Grocery Store,Risk 2 (Medium),3810 W LAWRENCE AVE ,CHICAGO,IL,60625,2/17/2017,Complaint Re-Inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: Violation Corrected.No pest activity found at this time of inspection,Pest control serviced the premises 2/16/2017,front doors are now pest-proofed. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: PRE-PACKAGED FOODS AT DISPLAY COOLER AND ON SHELVINGS THROUGHOUT THE GROCERY AREAS OFFERED FOR SALE MUST HAVE PROPER LABELS FOR RETAIL SALE AND DRY BULK FOODS MUST BE PROPERLY STORED IN CONTAINERS WITH LIDS AND MAINTAIN.
 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CORRECTED. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CORRECTED. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: CORRECTED. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: CORRECTED.",41.96839821,-87.72363721,"(41.96839820777497, -87.72363720503778)"
1989330,MANCHU WOK,MANCHU WOK (T1 C18 FOOD COURT),1909523,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,CHICAGO,IL,60666,2/17/2017,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Observed slight dirt accumulation in the upper interior portion of the ice machine. Instructed facility to clean, sanitize, and maintain. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Observed dirt accumulation in the soda box closet on the floor and in the floor drain under the three compartment sink. Instructed facility to clean all and maintain.",42.0085364,-87.91442844,"(42.008536400868735, -87.91442843927047)"
1989324,"SZYMANSKI BROS, INC",SZYMANSKI DELI & LIQUOR,18082,Grocery Store,Risk 1 (High),6016 W IRVING PARK RD ,CHICAGO,IL,60634,2/17/2017,Complaint,Fail,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: INSTRUCTED TO CLEAN AND REPAINT OR REPLACE EXTERIOR TOP SURFACES OF GREASE BOX WITH RUST ACCUMULATION UNDERNEATH 3 COMPARTMENT SINK IN MEAT SMOKING PREP AREA. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: INSTRUCTED TO REPLACE CRACKED AND MISSING LIGHT SHIELD ABOVE SECOND FLOOR PREP/COOKING AREA AND MISSING LIGHT SHIELD ABOVE MEAT SMOKING PREP AREA IN FIRST FLOOR. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: INSTRUCTED TO REMOVE UNNECESSARY ARTICLES STORED IN SECOND FLOOR STORAGE AREA BY THE STAIRCASE. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: INSTRUCTED TO CLEAN AND MAINTAIN CONDENSER FAN COVER WITH GREASE AND DUST BUILD-UP INSIDE WALK IN COOLER  (PREP/COOKING ND FLOOR AREA).  | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: INSTRUCTED TO PROVIDE METAL STEM THERMOMETER FOR FOOD HANDLER TAKING HOT AND COLD HOLDING OF FOOD PRODUCTS. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN FLOORS ALONG THE WALLS AND IN ALL CORNERS THROUGHOUT 2ND FLOOR STORAGE ROOM. FOOD AND NON FOOD ITEMS MUST BE STORED 6' OFF THE FLOOR EASY ACCESS CLEANING. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: INCOMPLETE EMPLOYEE FOOD HANDLER TRAINING CERTIFICATES PROVIDED. INSTRUCTED ALL FOOD HANDLER MUST HAVE FOOD HANDLER TRAINING CERTIFICATES AVAILABLE. | 16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: FOUND INTERIOR OF ICE MACHINE NOT MAINTAINED. INTERIOR SURFACES OF ICE MACHINE BEHIND LOWER PANEL WITH VISIBLE MOLD LIKE SUBSTANCES (EXCESSIVE BLACK/PINK SLIMY SUBSTANCE) SEVERE BUILD-UP LIKELY TO CONTAMINATE THE ICE WHICH TO BE USED FOR HUMAN CONSUMPTION. INSTRUCTED TO EMPTY ICE MACHINE.  MUST CLEAN (WASH, RINSE AND SANITIZE) AND MAINTAIN.    INSTRUCTED TO CLEAN, SANITIZE AND MAINTAIN.-------------FOUND FOOD NOT PROTECTED DURING DISPLAY FOR SALE. PRESENCE OF GREEN MOLD INSIDE LUDWIG DAIRY TWAROG SERNIKOWY TRZYKROTNIE (FARMERS CHEESE) MELONY 2.2 LBS (1000 GRAM) MANUFACTURED BY LUDWIG DAIRY PRODUCTS DIXON ILLINOIS 61021). THE SAID FOOD PRODUCTS HAS NO EXPIRY DATE. MANAGER DISCARDED THE SAID PRODUCT. TOTAL WEIGHT 5 LBS. TOTAL $50.00. MANAGEMENT WILL CONTACT DISTRIBUTOR.
SERIOUS VIOLATION 7-38-005 (A) | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: INSTRUCTED TO CLEAN AND REPAINT OR REPLACE EXTERIOR TOP SURFACES OF GREASE BOX WITH EXCESSIVE RUST ACCUMULATION UNDERNEATH 3 COMPARTMENT SINK IN MEAT SMOKING PREP AREA.",41.95314974,-87.77751749,"(41.95314973737466, -87.77751748772751)"
1989327,Q SAZON MEXICAN RESTAURANT,Q SAZON MEXICAN,2256167,Restaurant,Risk 1 (High),8451 S PULASKI RD ,CHICAGO,IL,60652,2/17/2017,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: RAW WOOD STORAGE SHELVES IN REAR. INSTD TO SEAL/PAINT SAME. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: BLACK CEILING IN PREP AREA. INSTD TO FINISH IN LIGHT COLOR.",41.73880045,-87.72142256,"(41.73880044687521, -87.72142255898846)"
1989322,CAFE SAN JUAN,CAFE SAN JUAN,2493115,Restaurant,Risk 1 (High),4305 N KEDZIE AVE ,CHICAGO,IL,60618,2/17/2017,Complaint,Pass,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: FOODS NOT LABELED OR DATED INSIDE REACH IN COOLER AT STORAGE ROOM. MUST LABEL AND DATE FOODS IN ALL COOLERS. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED FOOD DEBRIS INSIDE PREP AREA REACH IN COOLER DOOR RUBBER GASKET. MUST CLEAN AND MAINTAIN COOLER DOOR RUBBER GASKETS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MENS WASHROOM CEILING VENTILATION COVER LOOSE/HANGING FROM CEILING. INSTRUCTED MANAGER TO REATTACH SAID CEILING VENTILATION COVER TO CEILING.",41.95957153,-87.70804923,"(41.959571527006716, -87.70804923117949)"
1989321,"MARISCOS LA COSTA DE JALISCO, INC.",MARISCOS LA COSTA DE JALISCO,2350104,Restaurant,Risk 1 (High),1738 W 47TH ST ,CHICAGO,IL,60609,2/17/2017,Canvass Re-Inspection,Pass,"22. DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK - Comments: CHEMICAL TEST KIT PROVIDED. | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: SINGLE SERVICE ARTICLES INVERTED. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: REPLACE ALL WORN CUTTING BOARDS IN PREP AREA. SEAL LOOSE GASKET ON WALK-IN COOLER IN REAR PREP AREA. 
 | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: REPLACE ALL WORN CUTTING BOARDS IN PREP AREA. SEAL LOOSE GASKET ON WALK-IN COOLER IN REAR PREP AREA. 
 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOORS CLEANED. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REPLACE STAINED CEILING TILES IN REAR PREP AREA. 
 | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: PROVIDE ADEQUATE LIGHTING IN FRONT PREP AREA, WALK-IN COOLER AND WASHROOM AREAS. 
 | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: INSTALL BACK FLOW DEVICE ON UTILITY SINK. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: ELEVATE ALL STOCK OFF FLOOR AND PROPERLY ORGANIZE ALL COOLERS. | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: STORE WASH CLOTHS IN SANITIZING SOLUTION. 
",41.80867589,-87.66892614,"(41.808675889263704, -87.66892613661817)"
1989319,L&L ACADEMY AND PRESCHOOL LAKEVIEW,L&L ACADEMY AND PRESCHOOL LAKEVIEW,2225529,Daycare (2 - 6 Years),Risk 1 (High),1056 W BELMONT AVE ,CHICAGO,IL,60657,2/17/2017,License,Pass,,41.93998541,-87.65639469,"(41.93998540683519, -87.6563946938417)"
1989317,SABAS VEGA INC.,SABAS VEGA,8833,Restaurant,Risk 1 (High),1808 S ASHLAND AVE ,CHICAGO,IL,60608,2/17/2017,Complaint,Pass w/ Conditions,"6. HANDS WASHED AND CLEANED, GOOD HYGIENIC PRACTICES; NO BARE HAND CONTACT WITH READY-TO-EAT FOODS. - Comments: OBSERVED A FOOD HNADLING EMPLOYEE MAKE BARE HAND CONTACT WITH READY-TO-EAT FOOD (CARNITAS) WHILE PREPARING AN ORDER FOR A CUSTOMER.  MANAGEMENT INSTRUCTED THAT THERE IS NO BARE HAND CONTACT ALLOWED WITH READY-TO-EAT FOODS.
CRITICAL VIOLATION 7-38-010A. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REPAIR THE WALL TILES UNDER THE REAR 3 COMPARTMENT SINK. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: REPAIR THE LEAKING FAUCET AT THE FRONT 3 COMPARTMENT SINK. | 42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: ALL FOOD HANDLING EMPLOYEES MUST WEAR HAIR RESTRAINTS.  MUST PROVIDE.",41.85749504,-87.66628177,"(41.85749503531434, -87.66628177432439)"
1989287,"RYLON'S SMOKEHOUSE PARTNERS, LLP","RYLON'S SMOKEHOUSE PARTNERS, LLP",2496892,Restaurant,Risk 3 (Low),67-69 E CERMAK RD ,CHICAGO,IL,60616,2/16/2017,License Re-Inspection,Pass,,41.85275162,-87.62442588,"(41.85275161632059, -87.62442588215922)"
